### gkvp_f0.52_math_portable.f90 tested on Oakleaf-FX10 ###
###
###!%%% for debug Bessel functions %%%
###    if (rankg == 0) then
###      do i = 0, 1490
###        x = 0.1_DP * real(i, kind=DP)
###        call math_j0(x, bj0)
###        call math_j1(x, bj1)
###        call math_j2(x, bj2)
###        call math_i0(x, bi0)
###        call math_g0(x, gma0)
###        write(9999,*) x, bj0, bj1, bj2, bi0, gma0
###      end do
###    end if
###    call MPI_Finalize(ierr_mpi)
###    stop
###!%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
###
#          x                 j0(x)             j1(x)                j2(x)                i0(x)            i0(x)*exp(-x)
 4.400000000000000 -0.3422567900038855 -0.2027755219230867 0.2500860982206643 16.01043552494700 0.1965655589359363
 4.500000000000000 -0.3205425089851214 -0.2310604319233706 0.2178489836858456 17.48117185560928 0.1941982776283823
 4.600000000000001 -0.2961378165741410 -0.2565528360974447 0.1845931052274259 19.09262347951947 0.1919159151502640
 4.700000000000000 -0.2693307894197527 -0.2790807358433353 0.1505730294864186 20.85845552664447 0.1897134329282300
 4.800000000000001 -0.2404253272911833 -0.2984998580995580 0.1160503864163675 22.79367799310581 0.1875862042000752
 4.900000000000000 -0.2097383275853262 -0.3146946710151906 8.129152308932999E-02 24.91477907583777 0.1855299720819534
 5.000000000000000 -0.1775967713143383 -0.3275791375914652 4.656511627775223E-02 27.23987182360444 0.1835408126093283
 5.100000000000001 -0.1443347470605003 -0.3370972020182319 1.213976587688001E-02 29.78885544023886 0.1816151020959179
 5.200000000000000 -0.1102904397909865 -0.3432230058719219 -2.171840862129118E-02 32.58359271061371 0.1797494882479316
 5.300000000000001 -7.580311158558395E-02 -0.3459608338011862 -5.474814645259951E-02 35.64810516811313 0.1779408645500479
 5.400000000000000 -4.121010124499120E-02 -0.3453447907795862 -8.669537682152223E-02 39.00878778562584 0.1761863475069794
 5.500000000000000 -6.843869417819197E-03 -0.3414382154290433 -0.1173154816472875 42.69464515184778 0.1744832563819299
 5.600000000000001 2.697088468511463E-02 -0.3343328362910074 -0.1463754690747601 46.73755129263731 0.1728290951223034
 5.700000000000000 5.992000972403744E-02 -0.3241476802228562 -0.1736560378724080 51.17253551516001 0.1712215362049473
 5.800000000000001 9.170256757481639E-02 -0.3110277443039424 -0.1989535138865206 56.03809689262290 0.1696584061690901
 5.900000000000000 0.1220333545928228 -0.2951424447290160 -0.2220816409416418 61.37655027177126 0.1681376726358801
 6.000000000000000 0.1506452572509969 -0.2766838581275656 -0.2428732099601855 67.23440697647797 0.1666574326398166
 6.100000000000001 0.1772914222427437 -0.2558647725583829 -0.2611815116061479 73.66279370140869 0.1652159021200315
 6.200000000000000 0.2017472229489043 -0.2329165670732226 -0.2768815994241374 80.71791344290122 0.1638114064388910
 6.300000000000001 0.2238120061321912 -0.2080869402072421 -0.2898713522297284 88.46155270315194 0.1624423718121922
 6.400000000000000 0.2433106048234067 -0.1816375090241832 -0.3000723263934639 96.96163963219364 0.1611073175497413
 6.500000000000000 0.2600946055816064 -0.1538413014099718 -0.3074303906308284 106.2928582439956 0.1598048490176322
 6.600000000000001 0.2740433606241463 -0.1249801651605634 -0.3119161379455291 116.5373243627230 0.1585336512443998
 6.700000000000000 0.2850647377105759 -9.534211804138640E-02 -0.3135250714542734 127.7853295276403 0.1572924831026255
 6.800000000000001 0.2930956031042726 -6.521866340168564E-02 -0.3122775629282978 140.1361597156897 0.1560801720057451
 6.900000000000000 0.2981020354048201 -3.490209610461815E-02 -0.3082185850003615 153.6989964353272 0.1548956090669017
 7.000000000000000 0.3000792705195556 -4.682823482345826E-03 -0.3014172200859401 168.5939085102897 0.1537377446728812
 7.100000000000001 0.2990513805015501 2.515327425391068E-02 -0.2919659511342513 184.9529437147413 0.1526055844315546
 7.200000000000000 0.2950706914009579 5.432742022236711E-02 -0.2799797413391893 202.9213303496544 0.1514981854559679
 7.300000000000001 0.2882169476350143 8.257043049325816E-02 -0.2655949118834368 222.6587998730121 0.1504146529523457
 7.400000000000000 0.2785962326574776 0.1096250948539910 -0.2489678286428854 244.3410428230778 0.1493541370828854
 7.500000000000000 0.2663396578803784 0.1352484275797055 -0.2302734105257903 268.1613115151894 0.1483158300773955
 7.600000000000001 0.2516018338499763 0.1592137683963569 -0.2097034737456718 294.3321843599034 0.1472989635706196
 7.700000000000000 0.2345591395864643 0.1813127153245881 -0.1874649278138441 323.0875081567696 0.1463028061445450
 7.800000000000001 0.2154078077462628 0.2013568727558963 -0.1637778403729561 354.6845363776697 0.1453266610571598
 7.900000000000000 0.1943618448412783 0.2191793999217512 -0.1388733891648856 389.4062832821579 0.1443698641410419
 8.000000000000000 0.1716508071375539 0.2346363468539146 -0.1129917204240752 427.5641157218049 0.1434317818568503
 8.100000000000000 0.1475174540443777 0.2476077669815929 -8.637973380200907E-02 469.5006067101216 0.1425118094882953
 8.200000000000001 0.1222153017841373 0.2579985976486810 -5.928881455275169E-02 515.5926772801749 0.1416093694664946
 8.300000000000001 9.600610089501020E-02 0.2657393020418643 -3.197253413793448E-02 566.2550558464924 0.1407239098128064
 8.400000000000000 6.915726165698513E-02 0.2707862682768354 -4.684340638690998E-03 621.9440872567673 0.1398549026902853
 8.500000000000000 4.193925184293450E-02 0.2731219636740537 2.232473960978403E-02 683.1619269901156 0.1390018430548476
 8.600000000000000 1.462299127874129E-02 0.2727548445458806 4.880836791797512E-02 750.4611595631661 0.1381642473980685
 8.700000000000001 -1.252273244966507E-02 0.2697190240921077 7.452710580417259E-02 824.4498841770306 0.1373416525742910
 8.800000000000001 -3.923380317654222E-02 0.2640737032396774 9.925055391283255E-02 905.7973150146915 0.1365336147053905
 8.900000000000000 -6.525324685124438E-02 0.2559023714439758 0.1227593977375311 995.2399484209674 0.1357397081571481
 9.000000000000000 -9.033361118287613E-02 0.2453117865733253 0.1448473415325040 1093.588354511375 0.1349595245817230
 9.100000000000000 -0.1142392326831987 0.2324307450058565 0.1653229129042660 1201.734656612301 0.1341926720212031
 9.200000000000001 -0.1367483707648638 0.2174086549604494 0.1840111218432224 1320.660768388112 0.1334387740676508
 9.300000000000001 -0.1576551899434031 0.2004139278437022 0.2007549593721563 1451.447465622243 0.1326974690754559
 9.400000000000000 -0.1767715727515080 0.1816322040070214 0.2154167225402360 1595.284377456265 0.1319684094221633
 9.500000000000000 -0.1939287476874224 0.1612644307575299 0.2278791541626918 1753.480990527322 0.1312512608142679
 9.600000000000001 -0.2089787183688727 0.1395248117406852 0.2380463874815154 1927.478768962247 0.1305457016347592
 9.700000000000001 -0.2217954820317231 0.1166386479002127 0.2458446877843442 2118.864503675793 0.1298514223294632
 9.800000000000001 -0.2322760275793675 9.284009111281007E-02 0.2512229849493287 2329.385015980533 0.1291681248294676
 9.900000000000000 -0.2403411055347603 6.836983228369206E-02 0.2541531928647991 2560.963353256044 0.1284955220071385
 10.00000000000000 -0.2459357644513483 4.347274616886143E-02 0.2546303136851206 2815.716628466254 0.1278333371634286
 10.10000000000000 -0.2490296505809100 1.839551545757124E-02 0.2526723269091420 3095.975670788988 0.1271813035443634
 10.20000000000000 -0.2496170698541267 -6.615743297724059E-03 0.2483198652859455 3404.306671677530 0.1265391638847524
 10.30000000000000 -0.2477168134822436 -3.131782947600686E-02 0.2416356815451549 3743.535029472529 0.1259066699773228
 10.40000000000000 -0.2433717507142071 -5.547276184899794E-02 0.2327039118970921 4116.771616401387 0.1252835822656135
 10.50000000000000 -0.2366481944623471 -7.885001422733148E-02 0.2216291441333316 4527.441714638888 0.1246696694590862
 10.60000000000000 -0.2276350476206928 -0.1012286625855761 0.2085352999630370 4979.316893273115 0.1240647081690310
 10.70000000000000 -0.2164427399238174 -0.1223994239271765 0.1935643429280834 5476.550125764133 0.1234684825639467
 10.80000000000000 -0.2032019671120389 -0.1421665682987355 0.1768748248344953 6023.714478062871 0.1228807840431692
 10.90000000000000 -0.1880622459633421 -0.1603496866808533 0.1586402851044699 6625.845731264078 0.1223014109276161
 11.00000000000000 -0.1711903004071961 -0.1767852989567215 0.1390475187787013 7288.489339821248 0.1217301681665896
 11.10000000000000 -0.1527682954356765 -0.1913282877750494 0.1182947300708028 8017.752167305230 0.1211668670596609
 11.20000000000000 -0.1329919368595744 -0.2038531458647005 9.658958938373505E-02 8820.359486831485 0.1206113249927226
 11.30000000000000 -0.1120684561098069 -0.2142550262075023 7.414721253325787E-02 9703.717783043297 0.1200633651873622
 11.40000000000000 -9.021450024751955E-02 -0.2224505864149684 5.118808157822685E-02 10675.98394739159 0.1195228164627668
 11.50000000000000 -6.765394811166522E-02 -0.2283786206653235 2.793592712639158E-02 11746.14151892007 0.1189895130094226
 11.60000000000000 -4.461567409443801E-02 -0.2320004746197559 4.615592263445614E-03 12924.08468942062 0.1184632941739238
 11.70000000000000 -2.133128138849926E-02 -0.2333002408314302 -1.854910165960846E-02 14220.71086530398 0.1179440042542485
 11.80000000000000 1.967173306739821E-03 -0.2322847342673836 -4.133746725036416E-02 15648.02265953371 0.1174314923049057
 11.90000000000000 2.504944169958965E-02 -0.2289832496619240 -6.353402147470293E-02 17219.24027626803 0.1169256119513926
 12.00000000000000 4.768931079683354E-02 -0.2234471044906276 -8.493049487860481E-02 18948.92534929631 0.1164262212134404
 12.10000000000000 6.966677360680769E-02 -0.2157489733769246 -0.1053277609418365 20853.11740388073 0.1159331823365599
 12.20000000000000 9.077012317050510E-02 -0.2059820216995598 -0.1245376677114166 22949.48423125414 0.1154463616314279
 12.30000000000000 0.1107979503075854 -0.1942588480405914 -0.1423847548670312 25257.48759692308 0.1149656293206880
 12.40000000000000 0.1295610265175023 -0.1807102468826732 -0.1587078405308367 27798.56584933544 0.1144908593927607
 12.50000000000000 0.1468840547004210 -0.1654838046147599 -0.1733614634387826 30596.33515578515 0.1140219294622889
 12.60000000000000 0.1626072717455108 -0.1487423434219602 -0.1862171675267743 33676.81126916762 0.1135587206368632
 12.70000000000000 0.1765878885614992 -0.1306622290042307 -0.1971646175385434 37068.65392405666 0.1131011173896962
 12.80000000000000 0.1887013547806833 -0.1114315592776023 -0.2061125359178086 40803.43617540663 0.1126490074379330
 12.90000000000000 0.1988424371363311 -9.124825224993922E-02 -0.2129894529890348 44915.94123003903 0.1122022816263056
 13.00000000000000 0.2069261023770677 -7.031805212177854E-02 -0.2177442642419567 49444.48958221757 0.1117608338158547
 13.10000000000000 0.2128881975220604 -4.885247333422361E-02 -0.2203465903975144 54431.29955253727 0.1113245607774607
 13.20000000000000 0.2166859222585641 -2.706670276477878E-02 -0.2207869378289851 59922.88464680440 0.1108933620899386
 13.30000000000000 0.2182980903192770 -5.177480554671117E-03 -0.2190766588237389 65970.49150159853 0.1104671400424677
 13.40000000000000 0.2177251787311840 1.659901986400949E-02 -0.2152477130798393 72630.58256912231 0.1100457995411398
 13.50000000000000 0.2149891658804008 3.804929208600125E-02 -0.2093522337195117 79965.36811945890 0.1096292480194204
 13.60000000000000 0.2101331613692484 5.896455724873795E-02 -0.2014619029503163 88043.39260752490 0.1092173953523317
 13.70000000000000 0.2032208326330070 7.914276510011499E-02 -0.1916671442972238 96940.18096932249 0.1088101537741754
 13.80000000000000 0.1943356352156286 9.839051665835440E-02 -0.1800761400477512 106738.9509825034 0.1084074377996226
 13.90000000000000 0.1835798554578696 0.1165248903690567 -0.1668136841817463 117531.3984552062 0.1080091641480112
 14.00000000000000 0.1710734761104586 0.1333751546987930 -0.1520198825820596 129418.5627006486 0.1076152516706951
 14.10000000000000 0.1569528770326012 0.1487843512973941 -0.1358487137280063 142511.7805196685 0.1072256212813023
 14.20000000000000 0.1413693846571284 0.1626107342001757 -0.1184664643472445 156933.7377566355 0.1068401958887649
 14.30000000000000 0.1244876852839192 0.1747290520132224 -0.1000500556317203 172819.6284239761 0.1064589003329906
 14.40000000000000 0.1064841184903415 0.1850316616145778 -8.078527659942794E-02 190318.4324158490 0.1060816613230547
 14.50000000000000 8.754486801037642E-02 0.1934294635960468 -6.086494199712859E-02 209594.3239621261 0.1057084073777950
 14.60000000000000 6.786406832337916E-02 0.1998526514474320 -4.048699278263505E-02 230828.2242205668 0.1053390687687010
 14.70000000000000 4.764184590152148E-02 0.2042512683299054 -1.985255769337109E-02 254219.5127798867 0.1049735774649933
 14.80000000000000 2.708231458587219E-02 0.2065955671798091 8.360053032911915E-04 279987.9143624884 0.1046118670807933
 14.90000000000000 6.391544890852825E-03 0.2068761718099250 2.137706877490892E-02 308375.5786874391 0.1042538728242912
 15.00000000000000 -1.422447282678064E-02 0.2051040386135228 4.157167797525034E-02 339649.3732979139 0.1038995314488227
 15.10000000000000 -3.456185145556515E-02 0.2013102204084908 6.122545680768314E-02 374103.4111904096 0.1035487812057697
 15.20000000000000 -5.442079684403964E-02 0.1955454358660208 8.015045945798975E-02 412061.8373250807 0.1032015617992064
 15.30000000000000 -7.360754495112298E-02 0.1878794498323487 9.816695015796595E-02 453881.9005690611 0.1028578143422138
 15.40000000000000 -9.193622786232082E-02 0.1784002716552018 0.1151050943110483 499957.3403512947 0.1025174813147906
 15.50000000000000 -0.1092306509000500 0.1672131803517473 0.1308065451389852 550722.1203144138 0.1021805065232921
 15.60000000000000 -0.1253259640224808 0.1544395870856743 0.1451259110847467 606654.5445653682 0.1018468350613319
 15.70000000000000 -0.1400702118290487 0.1402157469423383 0.1579320904204294 668281.7957836716 0.1015164132720846
 15.80000000000000 -0.1533257477606862 0.1246913333883762 0.1691094608478224 736184.9384794171 0.1011891887119296
 15.90000000000000 -0.1649704994856706 0.1080278900630649 0.1785589133300813 811004.4351412504 0.1008651101153816
 16.00000000000000 -0.1748990739836291 9.039717566130419E-02 0.1861987209412921 893446.2279201050 0.1005441273612520
 16.10000000000000 -0.1830236924653104 7.197941862245029E-02 0.1919652351513290 984288.4439046977 0.1002261914399930
 16.20000000000000 -0.1892749469779444 5.296149912683452E-02 0.1958134036602696 1084388.788011545 9.991125442217332E-02
 16.30000000000000 -0.1936023723283772 3.353507651578408E-02 0.1977171056431973 1194692.694092992 9.959926942804144E-02
 16.40000000000000 -0.1959748287910073 1.389468068625625E-02 0.1976693020454288 1316242.312124403 9.929019059813103E-02
 16.50000000000000 -0.1963806929368610 -5.764213735630941E-03 0.1956820003628452 1450186.417336459 9.898397306486705E-02
 16.60000000000000 -0.1948278558055657 -2.524711156840738E-02 0.1917860351346732 1597791.335986781 9.868057292513251E-02
 16.70000000000000 -0.1913435295251892 -4.436240083665095E-02 0.1860306671495423 1760452.992202110 9.837994721375769E-02
 16.80000000000000 -0.1859738653476009 -6.292321765586846E-02 0.1784830061028547 1939710.191061729 9.808205387789513E-02
 16.90000000000000 -0.1787833878912191 -8.074925425014233E-02 0.1692272631278886 2137259.264937242 9.778685175224588E-02
 17.00000000000000 -0.1698542521511835 -9.766849275778078E-02 0.1583638412385034 2354970.223168293 9.749430053510340E-02
 17.10000000000000 -0.1592853315322656 -0.1135188482914352 0.1460082732525655 2594904.559562763 9.720436076518392E-02
 17.20000000000000 -0.1471911467660300 -0.1281497056872171 0.1322900181977490 2859334.888102768 9.691699379921248E-02
 17.30000000000000 -0.1337006470757641 -0.1414233354920139 0.1173511285217740 3150766.594767408 9.663216179023557E-02
 17.40000000000000 -0.1189558563363482 -0.1532161759880175 0.1013448016250818 3471961.712717325 9.634982766663330E-02
 17.50000000000000 -0.1031103982286860 -0.1634199694257547 8.443383029431399E-02 3825965.249412413 9.606995511180383E-02
 17.60000000000000 -8.632791549800783E-02 -0.1719427421176321 6.678896753009510E-02 4216134.217756115 9.579250854449516E-02
 17.70000000000000 -6.878039938213421E-02 -0.1787096196184301 4.858722202411950E-02 4646169.649304993 9.551745309976004E-02
 17.80000000000000 -5.064644607111674E-02 -0.1836634698715309 3.001010114173125E-02 5120151.896200856 9.524475461051062E-02
 17.90000000000000 -3.210945768655438E-02 -0.1867653689134966 1.124181870180616E-02 5642579.560048413 9.497437958965066E-02
 18.00000000000000 -1.335580572198407E-02 -0.1879948854880696 -7.532514887801437E-03 6218412.420781003 9.470629521276411E-02
 18.10000000000000 5.427024838492952E-03 -0.1873501827063762 -2.612870248560634E-02 6853118.776963021 9.444046930133955E-02
 18.20000000000000 2.405229240960762E-02 -0.1848479366856397 -4.436525248495264E-02 7552727.651341729 9.417687030651137E-02
 18.30000000000000 4.233583847140505E-02 -0.1805230738865007 -6.206513616391879E-02 8323886.362192065 9.391546729329828E-02
 18.40000000000000 6.009789204224720E-02 -0.1744283306317676 -7.905749319787411E-02 9173924.012543162 9.365622992532205E-02
 18.50000000000000 7.716482142255433E-02 -0.1666336400100162 -9.517926899120474E-02 10110921.50623573 9.339912844998849E-02
 18.60000000000000 9.337081627746172E-02 -0.1572253530293647 -0.1102767682161031 11143788.76247912 9.314413368411509E-02
 18.70000000000000 0.1085594838931608 -0.1463053024740524 -0.1242071098262146 12282349.86976234 9.289121699998848E-02
 18.80000000000000 0.1225853443626674 -0.1339897194139821 -0.1368395698322399 13537436.99629358 9.264035031183758E-02
 18.90000000000000 0.1353152105223247 -0.1204080137110289 -0.1480567992748145 14920993.95832778 9.239150606270732E-02
 19.00000000000000 0.1466294396596509 -0.1057014311424092 -0.1577559060956940 16446190.44061171 9.214465721171877E-02
 19.10000000000000 0.1564230453336083 -9.002160090898591E-02 -0.1658493909785283 18127547.96561916 9.189977722170287E-02
 19.20000000000000 0.1646066590767930 -7.352898830426501E-02 -0.1722659286918206 19981078.82125689 9.165684004719474E-02
 19.30000000000000 0.1711073332708439 -5.639126817890102E-02 -0.1769509880044088 22024439.28138726 9.141582012277565E-02
 19.40000000000000 0.1758691780862915 -3.878163553798594E-02 -0.1798672848427849 24277098.59103345 9.117669235175160E-02
 19.50000000000000 0.1788538270401729 -2.087707014809768E-02 -0.1809950650040803 26760525.33983877 9.093943209515648E-02
 19.60000000000000 0.1800407274324572 -2.856572403405404E-03 -0.1803322144123965 29498393.01470978 9.070401516106920E-02
 19.70000000000000 0.1794272536587874 1.510061209775516E-02 -0.1778941965930254 32516806.70718866 9.047041779423406E-02
 19.80000000000000 0.1770286431451429 3.281676178387710E-02 -0.1737138187225290 35844553.15477146 9.023861666597444E-02
 19.90000000000000 0.1728777563926183 5.011742480738036E-02 -0.1678408292762987 39513376.52006696 9.000858886438959E-02
 20.00000000000000 0.1670246643405832 6.683312417585001E-02 -0.1603413519229983 43558282.55955353 8.978031188482601E-02
 20.10000000000000 0.1595360679372972 8.280100576020985E-02 -0.1512971618915052 48017874.10713651 8.955376362061346E-02
 20.20000000000000 0.1504945564323572 9.786641325728983E-02 -0.1408048125454968 52934721.09936051 8.932892235405740E-02
 20.30000000000000 0.1399977124594531 0.1118843749720055 -0.1289746213292062 58355768.70192952 8.910576674767984E-02
 20.40000000000000 0.1281570734459393 0.1247209882167892 -0.1159295255815482 64332787.46432148 8.888427583569958E-02
 20.50000000000000 0.1150969602536750 0.1362546881933956 -0.1018038199421242 70922869.83431700 8.866442901574523E-02
 20.60000000000000 0.1009531852104687 0.1463773894136684 -8.674178818001543E-02 78188977.81111206 8.844620604079294E-02
 20.70000000000000 8.587165282154632E-02 0.1549954890191610 -7.089624325447763E-02 86200547.00864364 8.822958701132143E-02
 20.80000000000000 7.000686744510792E-02 0.1620307227614973 -5.442699025650241E-02 95034152.94463365 8.801455236767819E-02
 20.90000000000000 5.352036306617997E-02 0.1674208658918297 -3.749922757413884E-02 104774245.9708637 8.780108288264940E-02
 21.00000000000000 3.657907100086309E-02 0.1711202727639000 -2.028190216620594E-02 115513961.9221581 8.758915965422785E-02
 21.10000000000000 1.935364190245463E-02 0.1731002505654895 -2.946035213782644E-03 127356016.2918839 8.737876409857190E-02
 21.20000000000000 2.016738817323125E-03 0.1733492642414580 1.433696535639933E-02 140413690.5474938 8.716987794315034E-02
 21.30000000000000 -1.525868175135319E-02 0.1718729713418876 3.139698891960555E-02 154811920.0885993 8.696248322006660E-02
 21.40000000000000 -3.230108377099951E-02 0.1686940872045695 4.806688631348263E-02 170688494.3308024 8.675656225955757E-02
 21.50000000000000 -4.894204372155819E-02 0.1638520825458123 6.418409791186631E-02 188195380.4805534 8.655209768366086E-02
 21.60000000000000 -6.501790416483270E-02 0.1574027171710357 7.959222982881750E-02 207500183.7601359 8.634907240004618E-02
 21.70000000000000 -8.037137270544491E-02 0.1494174151109180 9.414256303824840E-02 228787758.1589667 8.614746959600497E-02
 21.80000000000000 -9.485305081553204E-02 0.1399824880245498 0.1076954809095274 252261983.2406247 8.594727273259446E-02
 21.90000000000000 -0.1083228777532303 0.1291982151732955 0.1201218015133486 278147724.1383066 8.574846553893040E-02
 22.00000000000000 -0.1206514757048672 0.1171777896438518 0.1313040020361265 306692993.6403648 8.555103200662496E-02
 22.10000000000000 -0.1317213833132713 0.1040461417731646 0.1411373237452319 338171337.2193375 8.535495638436527E-02
 22.20000000000000 -0.1414281659088952 8.993865188938502E-02 0.1495307471601912 372884464.0112215 8.516022317262766E-02
 22.30000000000000 -0.1496813920248599 7.499976552089521E-02 0.1564078283944469 411165149.1276967 8.496681711852482E-02
 22.40000000000000 -0.1564054671385982 5.938152512999243E-02 0.1617073890252046 453380435.3054067 8.477472321078072E-02
 22.50000000000000 -0.1615403170277826 4.324203319071224E-02 0.1653840533114015 499935164.7887307 8.458392667483064E-02
 22.60000000000000 -0.1650419146421620 2.674386204451995E-02 0.1674086280974293 551275875.5337936 8.439441296804183E-02
 22.70000000000000 -0.1668826459606036 1.005242642786769E-02 0.1677683222978607 607895099.3424832 8.420616777505178E-02
 22.80000000000000 -0.1670515119084931 -6.665665132150143E-03 0.1664668044407606 670336103.4203700 8.401917700322055E-02
 22.90000000000000 -0.1655541650386950 -2.324426371585059E-02 0.1635240983386207 739198121.1390146 8.383342677819368E-02
 23.00000000000000 -0.1624127813134865 -3.951932188370159E-02 0.1589763185409907 815142122.5128922 8.364890343957296E-02
 23.10000000000000 -0.1576657689491313 -5.533050788418607E-02 0.1528752487859983 898897180.1199746 8.346559353669152E-02
 23.20000000000000 -0.1513673178831519 -7.052277639458783E-02 0.1452877681939632 991267491.9531353 8.328348382449058E-02
 23.30000000000000 -0.1435867949812718 -8.494788048391654E-02 0.1362951314204206 1093140129.043294 8.310256125949486E-02
 23.40000000000000 -0.1344079916012866 -9.846581012715357E-02 0.1259921103938376 1205493582.705687 8.292281299588386E-02
